Facility ID,County Name Of Facility Location,Facility Name,Facility Type,Phone Number,Permit Type,Email Address,Location Address Line 1,Location City,Location State,Location Zip Code,Full Address ,Mailing Address Line 1,Mailing City,Mailing State,Mailing Zip Code
64000431,Nash,"LITTLE WONDERS CHILD DEVELOPMENT CENTER, LLC",,(252) 459-5052,Four Star Center License,littlewonderscdc@gmail.com,2070 SOUTH FIRST STREET,NASHVILLE,NC,27856,,178 N BIGWOODS ROAD,SPRING HOPE,NC,27882
64000435,Nash,LITTLE ANGELS CHILD CARE CENTER # 4,,(252) 443-7250,Five Star Center License,christinacherry38@yahoo.com,108 TIMBERLANE DRIVE,ROCKY MOUNT,NC,27804,,POST OFFICE BOX 1442,TARBORO,NC,27886
64000438,Nash,WINSTEAD AVENUE ELEMENTARY SCHOOL,,(252) 462-2845,Five Star Center License,ydwiggins@nrms.k12.nc.us,991 SOUTH WINSTEAD AVENUE,ROCKY MOUNT,NC,27804,,,,,
64000449,Nash,CORINTH BAPTIST CHURCH DAYCARE,,(252) 462-0501,GS 110-106,cbcdaycare@embarqmail.com,2883 NORTH NC HWY 58,NASHVILLE,NC,27856,,,,NC,
64000450,Nash,ENGLEWOOD BAPTIST CHURCH WEEKDAY PRESCHOOL,,(252) 937-9829,GS 110-106,kristenlee@englewoodbaptist.com,1350 S WINSTEAD AVENUE,ROCKY MOUNT,NC,27803,,,,NC,
64000451,Nash,OLD CARRIAGE ROAD HEAD START,,(252) 937-2729,Five Star Center License,,222 NORTH OLD CARRIAGE ROAD,ROCKY MOUNT,NC,27804,,,,,
64000452,Nash,VICTORY LEARNING ACADEMY,,(252) 446-7154,Four Star Center License,victoryla620@gmail.com,620 NORTH GRACE STREET,ROCKY MOUNT,NC,27804,,,,NC,
64000454,Nash,PEACHTREE PLAYSCHOOL,,(252) 478-3486,Temporary License,peachtreeplayschool@gmail.com,203 NORTH WALNUT STREET,SPRING HOPE,NC,27882,,POST OFFICE BOX 175,SPRING HOPE,NC,27882
6455011,Nash,FIRST BAPTIST DAY CARE INC,,(252) 446-7416,GS 110-106,gisrael.fbdc@embarqmail.com,200 SOUTH CHURCH STREET,ROCKY MOUNT,NC,27804,,,,,
6455015,Nash,GOOD SHEPHERD DAY SCHOOL,,(252) 442-1092,Five Star Center License,gsdayschool1@gmail.com,231 N  CHURCH STREET,ROCKY MOUNT,NC,27804,,,,,
6455054,Nash,KID'S PLACE #1,,(252) 977-1778,Five Star Center License,llspain49@gmail.com,425 HAMMOND STREET,ROCKY MOUNT,NC,27804,,,,,
6455085,Nash,"STONE PARK CHILD CARE #2, INC.",,(252) 443-3218,Three Star Center License,stonepark1261@gmail.com,513 OLD MILL ROAD,ROCKY MOUNT,NC,27804,,,,,
65000024,New Hanover,CALVARY LEARNING CENTER,,(910) 343-1565,GS 110-106,school@calvarybaptistwilmington.org,423 N 23RD STREET,WILMINGTON,NC,28405,,,,NC,
65000032,New Hanover,EASTER SEALS UCP WILMINGTON CHILDREN'S  CENTER,,(910) 392-0080,Five Star Center License,marcie.jaquish@eastersealsucp.com,500 MILITARY CUTOFF ROAD,WILMINGTON,NC,28405,,,,,
65000153,New Hanover,GRANDMA & GRANDPA'S DAY CARE,,(910) 251-1015,Four Star Center License,cpugh@ec.rr.com,705 SOUTH 3RD STREET,WILMINGTON,NC,28401,,,,,
65000169,New Hanover,"CLASSY BEARS DAY CARE PRESCHOOL II, INC.",,(910) 791-7872,One Star Center License,twbflea@aol.com,6620 WINDMILL WAY,WILMINGTON,NC,28405,,,,,
65000178,New Hanover,ADVENTURE WORLD CHILD DEVELOPMENT CENTER,,(910) 815-0017,Three Star Center License,aw2office@aol.com,1401 SOUTH 16TH ST,WILMINGTON,NC,28401,,,,,
65000192,New Hanover,PROGRESSIVE CHILD DEVELOPMENT CENTER,,(910) 313-0083,Three Star Center License,progressiveinc@bellsouth.net,4612 CODDINGTON LOOP ROAD,WILMINGTON,NC,28405,,3224-C NORTH COLLEGE ROAD,WILMINGTON,NC,28405
65000200,New Hanover,HAPPY KIDS DEVELOPMENT CENTER,,(910) 395-5286,Three Star Center License,HKDC01@aol.com,6320 CAROLINA BEACH RD,WILMINGTON,NC,28412,,,,NC,
65000222,New Hanover,LIL' EXPLORER'S CHILD CARE CENTER,,(910) 395-5498,Three Star Center License,,521 KELLY ROAD,WILMINGTON,NC,28409,,,,,
65000244,New Hanover,BRIGHTER DAY DAYCARE,,(910) 343-9651,Five Star Center License,tanistoo@aol.com; ednarob55@gmail.com,1409 CHURCH STREET,WILMINGTON,NC,28401,,,,,
65000366,New Hanover,SPEC,,(910) 793-4884,Five Star Center License,spec7@speckids.com,165 VISION DR,WILMINGTON,NC,28403,,,,,
65000422,New Hanover,CHILDCARE NETWORK # 83,,(910) 395-4127,Five Star Center License,cni83@cnikids.com,1553 41ST STREET,WILMINGTON,NC,28403,,,,,
65000424,New Hanover,CHILDCARE NETWORK #82,,(910) 452-4222,Five Star Center License,cni82@cnikids.com,4808 NEW CENTRE DRIVE,WILMINGTON,NC,28403,,,,,
65000453,New Hanover,YWCA YOUTH ENRICHMENT PROGRAM,,(910) 799-6820,Three Star Center License,childcare@ywca-lowercapefear.org,2815 SOUTH COLLEGE RD,WILMINGTON,NC,28412,,,,,
65000493,New Hanover,BONNIE SANDERS BURNEY CHILD DEVELOPMENT CENTER,,(910) 362-7336,Five Star Center License,lking@cfcc.edu,411 N FRONT ST,WILMINGTON,NC,28401,,,,,
65000535,New Hanover,SPEC #2,,(910) 799-4160,Five Star Center License,spec2@speckids.com,4308 S 17TH STREET EXT,WILMINGTON,NC,28412,,,,,
65000539,New Hanover,CHILD DEVELOPMENT CENTER,,(910) 343-4245,Five Star Center License,heatherratliffcdc@gmail.com,3802 PRINCESS PLACE DRIVE,WILMINGTON,NC,28405,,,,,
65000583,New Hanover,CHILDREN'S LEARNING CENTER OF WILMINGTON,,(910) 762-7735,Five Star Center License,keri@clcwilmington.com / heather@clcwilmington.com,71 DARLINGTON AVE,WILMINGTON,NC,28403,,,,,
65000673,New Hanover,MISS GRACE'S PLACE,,(910) 681-0383,Three Star Center License,gpwilmington@ec.rr.com,111 CANNON ROAD,WILMINGTON,NC,28411,,,,,
65000678,New Hanover,CHILDREN'S LEARNING CENTER II OF WILMINGTON,,(910) 251-0003,Five Star Center License,nicole@clchhn.com,735 MEDICAL CENTER DRIVE,WILMINGTON,NC,28401,,,,,
65000679,New Hanover,CHILDCARE NETWORK # 128,,(910) 397-9090,Five Star Center License,cni128@cnikids.com,6640 GORDON ROAD,WILMINGTON,NC,28411,,,,,
65000682,New Hanover,CHILDCARE NETWORK # 127,,(910) 392-3430,Five Star Center License,cni127@cnikids.com,19 LENNON DRIVE,WILMINGTON,NC,28405,,,,,
65000733,New Hanover,CODINGTON ELEMENTARY AFTER SCHOOL PROGRAM,,(910) 790-2236,Four Star Center License,bdingwal@nhcs.k12.nc.us,4321 CAROLINA BEACH ROAD,WILMINGTON,NC,28412,,,,,
65000734,New Hanover,MILESTONES LEARNING CENTER,,(910) 452-3202,Five Star Center License,milestones@bizec.rr.com,4915 ORIOLE DR,WILMINGTON,NC,28403,,,,,
65000748,New Hanover,GATEWAY ACADEMY WILMINGTON,,(910) 686-5777,Four Star Center License,wilmington@gatewayacademy.com,7131 MARKET STREET,WILMINGTON,NC,28411,,,,,
65000751,New Hanover,EATON ELEMENTARY AFTER SCHOOL PROGRAM,,(910) 397-1544,Four Star Center License,paula.binnie@nhcs.net,6701 GORDON ROAD,WILMINGTON,NC,28411,,,,,
65000754,New Hanover,KERR AVENUE KIDS,,(910) 799-3640,Three Star Center License,fkidzone@aol.com,1149 NORTH KERR AVENUE,WILMINGTON,NC,28405,,,,,
65000765,New Hanover,CHILDCARE NETWORK #158,,(910) 799-5195,Five Star Center License,cni158@cnikids.com,2411 FLINT DRIVE,WILMINGTON,NC,28401,,,,,
65000766,New Hanover,CHILDCARE NETWORK #159,,(910) 799-1788,Five Star Center License,cni159@cnikids.com,4202 WILSHIRE BOULEVARD,WILMINGTON,NC,28403,,,,,
65000778,New Hanover,ANDERSON AFTER-SCHOOL CARE,,(910) 798-3311,Four Star Center License,dee.morrison@nhcs.net,455 HALYBURTON MEMORIAL PARKWA,WILMINGTON,NC,28412,,,,,
65000811,New Hanover,CAROLINA BEACH AFTER SCHOOL PROGRAM,,(910) 458-4340,Two Star Center License,lindsay.bell@nhcs.net,400 SOUTH 4TH STREET,CAROLINA BEACH,NC,28428,,,,,
65000827,New Hanover,OGDEN ELEMENTARY AFTER SCHOOL PROGRAM,,(910) 686-6464,Four Star Center License,elizabeth.puttick@nhcs.net,3637 MIDDLE SOUND LOOP ROAD,WILMINGTON,NC,28411,,,,NC,
65000833,New Hanover,AAIPHARMA SERVICES LEARNING CENTER,,(910) 254-7385,Five Star Center License,denise.ward@aaipharma.com,2320 SCIENTIFIC PARK DRIVE,WILMINGTON,NC,28405,,,,,
65000835,New Hanover,CHILDREN'S COTTAGE OF WILMINGTON,,(910) 681-1101,Five Star Center License,amymacsyd1@yahoo.com,107 MARSHALL COURT,WILMINGTON,NC,28411,,,,,
65000843,New Hanover,THE LEARNING TREE,,(910) 799-8400,Three Star Center License,learningtree.ilm@gmail.com,4306 LAKE AVENUE,WILMINGTON,NC,28403,,,,NC,
65000846,New Hanover,KING'S KIDZ CHRISTIAN CHILDCARE,,(910) 763-8733,GS 110-106,kingskidz1@yahoo.com,10 KENWOOD AVENUE,WILMINGTON,NC,28405,,,,,
65000857,New Hanover,KIDS & COMPANY,,(910) 799-8023,Four Star Center License,kidscompanycollege@gmail.com,5222 SOUTH COLLEGE ROAD,WILMINGTON,NC,28412,,,,,
65000858,New Hanover,KIDS & COMPANY,,(910) 799-7195,Four Star Center License,kidscompanynewkirk@gmail.com,2619 NEWKIRK AVENUE,WILMINGTON,NC,28412,,,,,
65000901,New Hanover,MARY WASHINGTON HOWE PRE-KINDERGARTEN,,(910) 251-6195,Five Star Center License,patricia.waddell@nhcs.net,1020 MEARES STREET,WILMINGTON,NC,28401,,,,NC,
65000902,New Hanover,CARR'S ACADEMY,,(910) 313-2575,Four Star Center License,carr.pamela10@yahoo.com,4102 PEACHTREE AVENUE,WILMINGTON,NC,28403,,5613 ANDREWS REACH LOOP,WILMINGTON,NC,28409
65000903,New Hanover,DOROTHY B. JOHNSON PRE-K CENTER,,(910) 251-6155,Five Star Center License,angela.casha@nhcs.net,1100 MCRAE STREET,WILMINGTON,NC,28401,,,,NC,
65000913,New Hanover,RACHEL FREEMAN SCHOOL OF ENGINEERING,,(910) 251-6011,Five Star Center License,sherry.veasey@nhcs.net,2601 PRINCESS PLACE DRIVE,WILMINGTON,NC,28405,,,,NC,
65000914,New Hanover,WRIGHTSBORO ELEMENTARY,,(910) 815-6909,Five Star Center License,boni.hall@nhcs.net,2716 CASTLE HAYNE ROAD,WILMINGTON,NC,28401,,,,NC,
65000915,New Hanover,CASTLE HAYNE ELEMENTARY,,(910) 602-4970,Five Star Center License,margaret.dickens@nhcs.net,3925 ROGER HAYNES DRIVE,CASTLE HAYNE,NC,28429,,,,NC,
65000918,New Hanover,A CHILD'S WORLD: EARLY LEARNING CENTER,,(910) 791-8004,Four Star Center License,tresapike@yahoo.com,3514 CAROLINA BEACH ROAD,WILMINGTON,NC,28412,,,,,
65000925,New Hanover,KIDS & COMPANY CHILDCARE CENTER OF HENSON DRIVE,,(910) 799-3556,Four Star Center License,kidscompanyhenson@gmail.com,4304 HENSON DRIVE,WILMINGTON,NC,28405,,,,,
65000948,New Hanover,TINY TREASURES LEARNING CENTER,,(910) 620-6589,One Star Center License,LAMJC51@gmail.com,1220 POTOMAC COURT,WILMINGTON,NC,28411,,,,NC,
65000952,New Hanover,"TRAINING UP A CHILD ENRICHMENT CENTER, L.L.C.",,(910) 833-7840,Three Star Center License,uttagirl@bellsouth.net,3910 PRINCESS PLACE DRIVE,WILMINGTON,NC,28405,,3910 PRINCESS PLACE DRIVE,WILMINGTON,NC,28405
65000955,New Hanover,COLLEGE ROAD EARLY CHILDHOOD CENTER,,(910) 350-7860,Five Star Center License,john.kilpatrick@nhcs.net,4905 SOUTH COLLEGE ROAD,WILMINGTON,NC,28412,,,,,
65000959,New Hanover,KAYLA'S KORNER CHILD ENRICHMENT CENTER,,(910) 399-5958,Four Star Center License,kaylaskornercec@aol.com,812 CASTLE STREET,WILMINGTON,NC,28402,,PO BOX 542,WILMINGTON,NC,28401
65000965,New Hanover,ALL MY CHILDREN CHILDCARE,,(910) 790-0055,Prov License,gsallmychildren@gmail.com,4214 PEACHTREE AVENUE,WILMINGTON,NC,28403,,,,,
65000979,New Hanover,"SMART CREATIONS, INC.",,(910) 769-0528,Four Star Center License,smartcreats@aol.com,3101 PRINCESS PLACE DRIVE,WILMINGTON,NC,28405,,,,NC,
65000981,New Hanover,RISING STARS OF WILMINGTON,,(910) 452-2231,Four Star Center License,risingstarsofnc@gmail.com,6743 AMSTERDAM WAY,WILMINGTON,NC,28405,,,,,
65000982,New Hanover,KIDDIE ACADEMY OF WILMINGTON,,(910) 742-4344,One Star Center License,carly.nunalee@kiddieacademy.net,7633 MARKET STREET,WILMINGTON,NC,28411,,,,,
65000983,New Hanover,GREGORY AFTER SCHOOL PROGRAM,,(910) 254-4292,Temporary License,khaler.fales@nhcs.net,1106 ANN STREET,WILMINGTON,NC,28401,,,,NC,
65000984,New Hanover,YOUNG MEMORIES LEARNING CENTER LLC,,(910) 313-2590,Three Star Center License,youngmemorieslearningcenter@yahoo.com,118 OLD DAIRY ROAD,WILMINGTON,NC,28405,,,,NC,
65000985,New Hanover,YWCA @ WESLEY YOUTH ENRICHMENT PROGRAM,,(910) 799-6820,Temporary License,wesley@ywca-lowercapefear.org,1401 S COLLEGE ROAD,WILMINGTON,NC,28403,,2815 S COLLEGE ROAD,WILMINGTON,NC,28412
65000988,New Hanover,WILMINGTON PRESCHOOL OF THE ARTS,,(910) 794-3025,Temporary License,margieutts@me.com,3830 OLEANDER DRIVE,WILMINGTON,NC,28403,,,,,
65000989,New Hanover,MUSTARD SEED MINISTRY CHILDCARE,,(910) 796-9911,Temporary License,ilmnaz@yahoo.com; donnamaldo@aol.com,5656 CAROLINA BEACH ROAD,WILMINGTON,NC,28412,,,,,
65000997,New Hanover,CAREER READINESS ACADEMY AT MOSLEY PRE-K CENTER,,(910) 251-6161,Temporary License,adrian.pearson@nhcs.net,3702 PRINCESS PLACE DRIVE,WILMINGTON,NC,28405,,,,NC,
6555069,New Hanover,WINTER PARK BAPTIST PRESCHOOL & KINDERGARTEN,,(910) 799-2029,GS 110-106,preschool@winterparkbaptist.org,4700 WRIGHTSVILLE AVENUE,WILMINGTON,NC,28403,,,,,
6555072,New Hanover,PARK AVENUE SCHOOL,,(910) 791-6217,Four Star Center License,myparkaveschool@gmail.com,1306 FLORAL PARKWAY,WILMINGTON,NC,28403,,,,,
6555100,New Hanover,ADVENTURE WORLD CHILD DEVELOPMENT CENTER,,(910) 392-0868,Three Star Center License,aw1office@aol.com,4604 LONGLEAF HILLS DR,WILMINGTON,NC,28409,,,,,
6555103,New Hanover,CARRAWAY FAMILY DAY CARE,,(910) 763-9022,Three Star Center License,carrawaydaycare35@yahoo.com,1930 CHURCH STREET,WILMINGTON,NC,28403,,,,,
6555113,New Hanover,CLASSY BEARS DAY CARE & PRESCHOOL,,(910) 791-7872,One Star Center License,twbflea@aol.com,6620 WINDMILL WAY,WILMINGTON,NC,28405,,,,NC,
6555115,New Hanover,NOAH'S ARK CHILDREN'S CENTER,,(910) 395-0059,Five Star Center License,noahsark@masonborobaptist.org,1501 BEASLEY RD,WILMINGTON,NC,28409,,,,,
6559006,New Hanover,WILMINGTON CHRISTIAN ACADEMY PRESCHOOL,,(910) 791-4248,GS 110-106,cdotson@wilmingtonchristian.com,1401 N  COLLEGE ROAD,WILMINGTON,NC,28405,,,,,
66000012,Northampton,J & B CHILD CARE CENTER,,(252) 536-5100,Prov License,wdk1294@hotmail.com,242 REID ROAD,GARYSBURG,NC,27831,,222 REID ROAD,GARYSBURG,NC,27831
66000016,Northampton,WOODLAND HEAD START,,(252) 587-1108,Five Star Center License,ssurface@nc-cada.org,505 WEST MAIN STREET,WOODLAND,NC,27897,,P O  BOX 530,RICH SQUARE,NC,27869
66000047,Northampton,REID'S  FAMILY CHILD CARE CENTER,,(252) 585-2000,Five Star Center License,b.wendy.ws@gmail.com,507 JOHNSON STREET,CONWAY,NC,27820,,P O  BOX 402,CONWAY,NC,27820
66000061,Northampton,LITTLE EAGLES PRESCHOOL,,(252) 539-2461,One Star Center License,ldickensnea@gmail.com,210 CHURCH STREET,LASKER,NC,27848,,210 CHURCH STREET,LASKER,NC,27845
66000071,Northampton,WILLIS HARE ELEMENTARY SCHOOL,,(252) 585-1900,Five Star Center License,scottk@northampton.k12.nc.us,479 WILLIS HARE ROAD,PENDLETON,NC,27862,,,,,
66000081,Northampton,GASTON ELEMENTARY PRE-KINDERGARTEN CENTER,,(252) 537-2877,Five Star Center License,stephensonba@northampton.k12.nc.us,4671 NC 46 HIGHWAY WEST,GASTON,NC,27832,,POST OFFICE DRAWER G,GASTON,NC,27832
66000088,Northampton,CENTRAL ELEMENTARY SCHOOL,,(252) 534-3381,Five Star Center License,mccawd@northampton.k12.nc.us,9742 NC HIGHWAY 305,JACKSON,NC,27845,,,,,
66000095,Northampton,A&J KIDDIELAND CHILD CARE CENTER,,(252) 539-1011,Three Star Center License,ajkiddieland@yahoo.com,924 SOUTH MAIN STREET,RICH SQUARE,NC,27869,,POST OFFICE BOX 1124,RICH SQUARE,NC,27869
66000107,Northampton,TINA'S UNIVERSITY FOR TOTS CHILD CARE CENTER,,(252) 539-4000,Three Star Center License,tinauniversity12@gmail.com,112 WALNUT STREET,RICH SQUARE,NC,27869,,PO BOX 68,RICH SQUARE,NC,27869
66000109,Northampton,CREATIVE MINDS LEARNING ACADEMY,,(252) 585-0038,Four Star Center License,michellevaughan@live.com,649 PHILLIPS HILL ROAD,CONWAY,NC,27820,,POST OFFICE BOX 153,PENDLETON,NC,27820
66000114,Northampton,KIPP ENC CHILDCARE,,(252) 578-2680,Four Star Center License,darthur@kippnc.org,318 PLEASANT HILL ROAD,GARYSBURG,NC,27832,,,,NC,
67000007,Onslow,PRECIOUS RESOURCES,,(910) 324-1547,Five Star Center License,mary.jarman@hotmail.com,117 WEST HARGETT STREET,RICHLANDS,NC,28574,,,,,
67000037,Onslow,HAPPY DAY CHRISTIAN CHILD CARE TOO,,(910) 347-3396,Three Star Center License,happydaychristianchildcarenc@gmail.com,531 HENDERSON DR,JACKSONVILLE,NC,28540,,531 HENDERSON DR,JACKSONVILLE,NC,28540
67000071,Onslow,NOAH'S ARK CHRISTIAN PRESCHOOL & DAY CARE,,(910) 327-6624,Three Star Center License,noahsarksneadsferry@gmail.com,117 WHEELER CREEK ROAD,SNEADS FERRY,NC,28460,,117 WHEELER CREEK ROAD,SNEEDS FERRY,NC,28460
67000101,Onslow,WHITE OAK CHILDREN'S LEARNING CENTER,,(910) 346-5811,GS 110-106,trishharris3@aol.com,6181 NEW BERN HWY,MAYSVILLE,NC,28555,,,,NC,
67000140,Onslow,BAPTIST EDUCATIONAL CENTER,,(910) 347-0704,GS 110-106,baptisteducationpreschool@gmai.com,2734 COMMERCE RD,JACKSONVILLE,NC,28546,,2734 COMMERCE RD,JACKSONVILLE,NC,28546
67000303,Onslow,"MONTESSORI CHILDREN'S SCHOOL, INC.",,(910) 938-3826,Two Star Center License,Flo.Hart@mcsjax.org,714 BATES ST,JACKSONVILLE,NC,28540,,714 BATES ST,JACKSONVILLE,NC,28540
67000367,Onslow,CHILDCARE NETWORK #79,,(910) 326-3386,Five Star Center License,cni79@childcarenetwork.com,783 WEST CORBETT AVE,SWANSBORO,NC,28584,,,,,
67000368,Onslow,CHILDCARE NETWORK #80A,,(910) 353-5431,Five Star Center License,cni80@cnikids.com,312 BRYNN MARR ROAD,JACKSONVILLE,NC,28546,,,,,
67000370,Onslow,CHILDCARE NETWORK #81,,(910) 347-2006,Five Star Center License,cni81@cnikids.com,928 HENDERSON DR,JACKSONVILLE,NC,28540,,928 HENDERSON DR,JACKSONVILLE,NC,28540
67000609,Onslow,FIRST BAPTIST CHILD CARE CENTER,,(910) 455-0146,GS 110-106,childcare@fbcjax.net,1985 GUM BRANCH ROAD,JACKSONVILLE,NC,28540,,1985 GUM BRANCH ROAD,JACKSONVILLE,NC,28540
67000688,Onslow,WHITE OAK CHILDREN'S CENTER II,,(910) 455-5626,GS 110-106,,221 HENDERSON DRIVE,JACKSONVILLE,NC,28540,,221 HENDERSON DRIVE,JACKSONVILLE,NC,28540
67000703,Onslow,SHILOH INSTITUTE OF LEARNING CHILD CARE FACILITY I,,(910) 347-1197,Four Star Center License,SILCCF@hotmail.com,130 BELL FORK ROAD,JACKSONVILLE,NC,28546,,PO BOX 256,JACKSONVILLE,NC,28541
67000763,Onslow,SNEADS FERRY QUALITY CHILD CARE II,,(910) 327-2876,Three Star Center License,sfqualitycc@yahoo.com,103 RIDGE FIELD AVENUE,SNEADS FERRY,NC,28460,,431 PERU ROAD,SNEADS FERRY,NC,28460
67000837,Onslow,NEW BEGINNINGS CHILD CARE CENTER,,(910) 324-8084,Five Star Center License,gina@nbkids.net,174 KINSTON HWY,RICHLANDS,NC,28574,,PO BOX 385,RICHLANDS,NC,28574
67000840,Onslow,ADVENTURES AT MAI'S EDUCATIONAL CHRISTIAN CC,,(910) 353-5622,Three Star Center License,maipickett@yahoo.com,213 KELLUMTOWN ROAD,HUBERT,NC,28539,,,,,
67000854,Onslow,LIVING WATER CHRISTIAN SCHOOL,,(910) 938-7017,GS 110-106,ronnie@lwcs.net,3980 GUM BRANCH ROAD,JACKSONVILLE,NC,28540,,3980 GUM BRANCH ROAD,JACKSONVILLE,NC,28540
67000859,Onslow,KIDS EDUCATIONAL CENTER V,,(910) 326-6565,Three Star Center License,kec_kids5andi@hotmail.com,677 SANDRIDGE ROAD,HUBERT,NC,28539,,,,,
67000961,Onslow,"NEW BEGINNINGS CHILD CARE CENTER II, INC.",,(910) 478-9800,Five Star Center License,gina@nbkids.net,113 FORBES ESTATES DRIVE,JACKSONVILLE,NC,28540,,POST OFFICE BOX 385,RICHLANDS,NC,28574
67000973,Onslow,JOLLY BEE CHILD CARE CENTER,,(910) 324-9939,Four Star Center License,Jollybeechildcare@embarqmail.com,361 RHODESTOWN ROAD,JACKSONVILLE,NC,28540,,361 RHODESTOWN ROAD,JACKSONVILLE,NC,28540
67000989,Onslow,ONSLOW COUNTY CHILD DEVELOPMENT CENTER,,(910) 346-2333,Five Star Center License,kathyatchison@hotmail.com,920 GUMBRANCH ROAD,JACKSONVILLE,NC,28540,,,,NC,
67000994,Onslow,ABUNDANCE OF LOVE & LEARNING CENTER,,(910) 353-4699,Five Star Center License,ADAMSRUTH901@YAHOO.COM,1510 GUM BRANCH ROAD,JACKSONVILLE,NC,28540,,1510 GUM BRANCH ROAD,JACKSONVILLE,NC,28540
67001032,Onslow,"NEW BEGINNINGS CHILD CARE CENTER III, INC.",,(910) 219-8633,Five Star Center License,gina@nbkids.net,120 TERRY LEE LANIER DRIVE,JACKSONVILLE,NC,28546,,POST OFFICE BOX 249,RICHLANDS,NC,28574
67001043,Onslow,"CHILDREN'S CASTLE CHILDCARE, INC. II",,(910) 455-8557,Probationary License,ajay_goy@yahoo.com,251 NORTHWEST DRIVE,JACKSONVILLE,NC,28546,,,,,
67001044,Onslow,"CHILDREN'S CASTLE CHILD CARE, INC.",,(910) 346-8555,Prov License,ajay_goy@yahoo.com,301 YAUPON DRIVE,JACKSONVILLE,NC,28546,,,,,
67001045,Onslow,CHILDREN'S CASTLE SCHOOL AGE CARE,,(910) 455-8557,Five Star Center License,ajay_goy@yahoo.com,851 DENNIS ROAD SUITE D,JACKSONVILLE,NC,28546,,,,,
67001057,Onslow,"NEW BEGINNINGS CHILD CARE CENTER IV, LLC",,(910) 324-4256,Five Star Center License,gina@nbkids.net,8304 RICHLANDS HIGHWAY SUITE 5,RICHLANDS,NC,28574,,POST OFFICE BOX 397,RICHLANDS,NC,28574
67001059,Onslow,EXCEL VIII,,(910) 577-3207,Five Star Center License,excel8@excelkids.com,1 OFFICE PARK DRIVE,JACKSONVILLE,NC,28546,,,,,
67001060,Onslow,EXCEL IX,,(910) 577-5100,Five Star Center License,excel9@excelkids.com,160 HUFF DRIVE,JACKSONVILLE,NC,28546,,,,,
67001061,Onslow,EXCEL X,,(910) 478-9940,Five Star Center License,excel10@excelkids.com,188 NORTHWEST CORRIDOR BLVD,JACKSONVILLE,NC,28540,,,,,
67001062,Onslow,EXCEL XI,,(910) 325-0124,Five Star Center License,excel11@excelkids.com,168 QUEEN'S CREEK ROAD,SWANSBORO,NC,28584,,,,,
67001063,Onslow,EXCEL XII,,(910) 455-0979,Five Star Center License,excel12@excelkids.com,2965 HENDERSON EXTENSION,JACKSONVILLE,NC,28546,,,,,
67001064,Onslow,EXCEL XIV,,(910) 455-1212,Five Star Center License,excel14@excelkids.com,2020 INDIAN DRIVE,JACKSONVILLE,NC,28546,,,,,
67001067,Onslow,CHILDCARE NETWORK #79 B,,(910) 325-8278,Five Star Center License,cni79b@cnikids.com,1111 MT PLEASANT ROAD,SWANSBORO,NC,28584,,,,NC,
67001068,Onslow,QUEENS CREEK PRE-K,,(910) 326-5115,Five Star Center License,elaine.justice@onslow.k12.nc.us,159 QUEENS CREEK ROAD,SWANSBORO,NC,28584,,,,NC,
67001069,Onslow,DIXON PRE-K,,(910) 327-2104,Five Star Center License,debra.pontenberg@onslow.k12.nc.us,130 BETTY DIXON ROAD,HOLLY RIDGE,NC,28445,,,,NC,
67001070,Onslow,MORTON PRE-K,,(910) 353-0930,Five Star Center License,debra.pontenberg@onslow.k12.nc.us,485 OLD 30 ROAD,JACKSONVILLE,NC,28546,,,,NC,
67001071,Onslow,SUMMERSILL PRE-K,,(910) 455-2672,Five Star Center License,debra.pontenberg@onslow.k12.nc.us,250 SUMMERSILL SCHOOL ROAD,JACKSONVILLE,NC,28540,,,,,
67001073,Onslow,SOUTHWEST PRE-K,,(910) 347-0900,Five Star Center License,debra.pontenberg@onslow.k12.nc.us,2601 BURGAW HIGHWAY,JACKSONVILLE,NC,28540,,,,,
67001074,Onslow,THOMPSON EARLY CHILDHOOD CENTER PRE-K,,(910) 346-6222,Five Star Center License,debra.pontenberg@onslow.k12.nc.us,440 COLLEGE STREET,JACKSONVILLE,NC,28540,,,,,
67001085,Onslow,TEACHABLE MOMENTS CHILD DEVELOPMENT CENTER,,(910) 938-1160,Five Star Center License,ajay-goy@yahoo.com,4355-C GUM BRANCH RD,JACKSONVILLE,NC,28540,,,,,
67001114,Onslow,SWANSBORO UNITED METHODIST CHILDCARE,,(910) 326-3711,GS 110-106,childcare@swansboroumc.org,665 WEST CORBETT AVENUE,SWANSBORO,NC,28584,,,,,
67001128,Onslow,MILESTONES PRESCHOOL & ENRICHMENT CENTER,,(910) 455-3136,One Star Center License,elizabeth@educateonslow.com,3605 HENDERSON DRIVE,JACKSONVILLE,NC,28546,,,,NC,
67001132,Onslow,BRIGHTER BEGINNINGS CDC,,(910) 378-7530,Three Star Center License,brighterbeginningscdc14@gmail.com,19 DORIS AVE E,JACKSONVILLE,NC,28540,,,,NC,
67001141,Onslow,BLENDING HEARTS ACADEMY,,(910) 353-2488,Temporary License,blendingheartsacademy@gmail.com,406 CAROLE DRIVE,JACKSONVILLE,NC,28540,,,,NC,
68000066,Orange,BLOSSOMS HOME DAY CARE,,(919) 933-1014,Four Star Center License,blossomskids@hotmail.com,402 PRITCHARD AVE,CHAPEL HILL,NC,27516,,,,,
